id;start_date;start_time;end_date;end_time;timespan;room_id;Repeats;Repeats Until
2233;2024-10-02;11:00;2024-10-02;13:00;("2024-10-02 11:00","2024-10-02 13:00");3;Wöchentlich am Mittwoch;
2234;2024-10-02;13:00;2024-10-02;14:00;("2024-10-02 13:00","2024-10-02 14:00");2;Wöchentlich am Mittwoch;
2235;2024-10-02;17:00;2024-10-02;19:00;("2024-10-02 17:00","2024-10-02 19:00");2;Wöchentlich am Mittwoch;
2236;2024-10-02;19:00;2024-10-02;21:00;("2024-10-02 19:00","2024-10-02 21:00");2;Monatlich am 1. Mittwoch;
2237;2024-10-02;19:30;2024-10-02;22:30;("2024-10-02 19:30","2024-10-02 22:30");5;Wöchentlich am Mittwoch;
2238;2024-10-02;20:00;2024-10-02;22:00;("2024-10-02 20:00","2024-10-02 22:00");3;Wöchentlich am Mittwoch;
2239;2024-10-03;9:00;2024-10-03;14:00;("2024-10-03 9:00","2024-10-03 14:00");2;Wöchentlich am Donnerstag;
2240;2024-10-03;9:00;2024-10-03;18:00;("2024-10-03 9:00","2024-10-03 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2241;2024-10-03;15:15;2024-10-03;17:15;("2024-10-03 15:15","2024-10-03 17:15");3;Wöchentlich am Donnerstag;
2242;2024-10-03;18:00;2024-10-03;20:00;("2024-10-03 18:00","2024-10-03 20:00");5;Monatlich am 1. Donnerstag bis 19. Dezember, 2024;2024-12-19
2243;2024-10-03;18:30;2024-10-03;19:30;("2024-10-03 18:30","2024-10-03 19:30");1;Wöchentlich am Donnerstag;
2244;2024-10-03;18:30;2024-10-03;19:30;("2024-10-03 18:30","2024-10-03 19:30");3;Wöchentlich am Donnerstag;
2245;2024-10-03;18:30;2024-10-03;19:30;("2024-10-03 18:30","2024-10-03 19:30");2;Wöchentlich am Donnerstag;
2246;2024-10-03;18:30;2024-10-03;19:30;("2024-10-03 18:30","2024-10-03 19:30");4;Wöchentlich am Donnerstag;
2247;2024-10-03;19:30;2024-10-03;21:30;("2024-10-03 19:30","2024-10-03 21:30");2;Monatlich am 1. Donnerstag bis 5. Dezember, 2024;2024-12-05
2248;2024-10-03;19:30;2024-10-03;21:00;("2024-10-03 19:30","2024-10-03 21:00");3;Monatlich am 1. Donnerstag;
2249;2024-10-03;19:30;2024-10-03;22:00;("2024-10-03 19:30","2024-10-03 22:00");1;Wöchentlich am Donnerstag;
2250;2024-10-04;9:00;2024-10-04;18:00;("2024-10-04 9:00","2024-10-04 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2251;2024-10-04;19:30;2024-10-04;22:30;("2024-10-04 19:30","2024-10-04 22:30");5;Wöchentlich am Freitag;
2252;2024-10-06;13:00;2024-10-06;17:00;("2024-10-06 13:00","2024-10-06 17:00");5;Monatlich am 1. Sonntag;
2253;2024-10-06;17:00;2024-10-06;20:00;("2024-10-06 17:00","2024-10-06 20:00");3;Wöchentlich am Sonntag;
2254;2024-10-07;9:00;2024-10-07;12:30;("2024-10-07 9:00","2024-10-07 12:30");6;Wöchentlich am Montag;
2255;2024-10-07;9:00;2024-10-07;18:00;("2024-10-07 9:00","2024-10-07 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2256;2024-10-07;14:00;2024-10-07;15:30;("2024-10-07 14:00","2024-10-07 15:30");6;Wöchentlich am Montag;
2257;2024-10-07;16:00;2024-10-07;19:00;("2024-10-07 16:00","2024-10-07 19:00");6;Wöchentlich am Montag;
2258;2024-10-07;19:00;2024-10-07;21:00;("2024-10-07 19:00","2024-10-07 21:00");2;Monatlich am 1. Montag;
2259;2024-10-07;19:00;2024-10-07;21:00;("2024-10-07 19:00","2024-10-07 21:00");3;Wöchentlich am Montag;
2260;2024-10-07;19:30;2024-10-07;22:00;("2024-10-07 19:30","2024-10-07 22:00");5;Alle 2 Wochen am Montag;
2261;2024-10-07;19:45;2024-10-07;22:00;("2024-10-07 19:45","2024-10-07 22:00");1;Monatlich am 1. Montag;
2262;2024-10-08;9:00;2024-10-08;18:00;("2024-10-08 9:00","2024-10-08 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2263;2024-10-08;9:45;2024-10-08;12:15;("2024-10-08 9:45","2024-10-08 12:15");4;Alle 14 Tage;
2264;2024-10-08;11:00;2024-10-08;13:00;("2024-10-08 11:00","2024-10-08 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
2265;2024-10-08;14:00;2024-10-08;17:00;("2024-10-08 14:00","2024-10-08 17:00");6;Wöchentlich am Dienstag;
2266;2024-10-08;15:30;2024-10-08;17:30;("2024-10-08 15:30","2024-10-08 17:30");5;Wöchentlich am Dienstag;
2267;2024-10-08;19:00;2024-10-08;21:00;("2024-10-08 19:00","2024-10-08 21:00");6;Monatlich am 2. Dienstag;
2268;2024-10-08;19:00;2024-10-08;21:15;("2024-10-08 19:00","2024-10-08 21:15");2;Wöchentlich am Dienstag;
2269;2024-10-09;9:00;2024-10-09;11:00;("2024-10-09 9:00","2024-10-09 11:00");4;Alle 2 Wochen am Mittwoch;
2270;2024-10-09;9:00;2024-10-09;18:00;("2024-10-09 9:00","2024-10-09 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2271;2024-10-09;10:00;2024-10-09;12:00;("2024-10-09 10:00","2024-10-09 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
2272;2024-10-09;11:00;2024-10-09;13:00;("2024-10-09 11:00","2024-10-09 13:00");3;Wöchentlich am Mittwoch;
2273;2024-10-09;13:00;2024-10-09;14:00;("2024-10-09 13:00","2024-10-09 14:00");2;Wöchentlich am Mittwoch;
2274;2024-10-09;17:00;2024-10-09;19:00;("2024-10-09 17:00","2024-10-09 19:00");2;Wöchentlich am Mittwoch;
2275;2024-10-09;19:30;2024-10-09;22:30;("2024-10-09 19:30","2024-10-09 22:30");5;Wöchentlich am Mittwoch;
2276;2024-10-09;19:30;2024-10-09;21:30;("2024-10-09 19:30","2024-10-09 21:30");1;Alle 2 Wochen am Mittwoch;
2277;2024-10-09;20:00;2024-10-09;22:00;("2024-10-09 20:00","2024-10-09 22:00");3;Wöchentlich am Mittwoch;
2278;2024-10-10;9:00;2024-10-10;14:00;("2024-10-10 9:00","2024-10-10 14:00");2;Wöchentlich am Donnerstag;
2279;2024-10-10;9:00;2024-10-10;18:00;("2024-10-10 9:00","2024-10-10 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2280;2024-10-10;15:15;2024-10-10;17:15;("2024-10-10 15:15","2024-10-10 17:15");3;Wöchentlich am Donnerstag;
2281;2024-10-10;18:30;2024-10-10;19:30;("2024-10-10 18:30","2024-10-10 19:30");1;Wöchentlich am Donnerstag;
2282;2024-10-10;18:30;2024-10-10;19:30;("2024-10-10 18:30","2024-10-10 19:30");3;Wöchentlich am Donnerstag;
2283;2024-10-10;18:30;2024-10-10;19:30;("2024-10-10 18:30","2024-10-10 19:30");2;Wöchentlich am Donnerstag;
2284;2024-10-10;18:30;2024-10-10;19:30;("2024-10-10 18:30","2024-10-10 19:30");4;Wöchentlich am Donnerstag;
2285;2024-10-10;19:30;2024-10-10;22:00;("2024-10-10 19:30","2024-10-10 22:00");1;Wöchentlich am Donnerstag;
2286;2024-10-11;9:00;2024-10-11;18:00;("2024-10-11 9:00","2024-10-11 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2287;2024-10-11;18:00;2024-10-11;20:30;("2024-10-11 18:00","2024-10-11 20:30");2;Alle 2 Wochen am Freitag;
2288;2024-10-11;19:30;2024-10-11;22:30;("2024-10-11 19:30","2024-10-11 22:30");5;Wöchentlich am Freitag;
2289;2024-10-13;17:00;2024-10-13;20:00;("2024-10-13 17:00","2024-10-13 20:00");3;Wöchentlich am Sonntag;
2290;2024-10-14;9:00;2024-10-14;12:30;("2024-10-14 9:00","2024-10-14 12:30");6;Wöchentlich am Montag;
2291;2024-10-14;9:00;2024-10-14;18:00;("2024-10-14 9:00","2024-10-14 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2292;2024-10-14;14:00;2024-10-14;15:30;("2024-10-14 14:00","2024-10-14 15:30");6;Wöchentlich am Montag;
2293;2024-10-14;16:00;2024-10-14;19:00;("2024-10-14 16:00","2024-10-14 19:00");6;Wöchentlich am Montag;
2294;2024-10-14;18:00;2024-10-14;20:00;("2024-10-14 18:00","2024-10-14 20:00");5;;
2295;2024-10-14;19:00;2024-10-14;21:00;("2024-10-14 19:00","2024-10-14 21:00");3;Wöchentlich am Montag;
2296;2024-10-14;20:00;2024-10-14;21:00;("2024-10-14 20:00","2024-10-14 21:00");2;Monatlich am 2. Montag;
2297;2024-10-15;9:00;2024-10-15;18:00;("2024-10-15 9:00","2024-10-15 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2298;2024-10-15;10:00;2024-10-15;12:15;("2024-10-15 10:00","2024-10-15 12:15");4;Alle 14 Tage;
2299;2024-10-15;11:00;2024-10-15;13:00;("2024-10-15 11:00","2024-10-15 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
2300;2024-10-15;14:00;2024-10-15;17:00;("2024-10-15 14:00","2024-10-15 17:00");6;Wöchentlich am Dienstag;
2301;2024-10-15;15:30;2024-10-15;17:30;("2024-10-15 15:30","2024-10-15 17:30");5;Wöchentlich am Dienstag;
2302;2024-10-15;17:30;2024-10-15;21:00;("2024-10-15 17:30","2024-10-15 21:00");6;Monatlich am 3. Dienstag;
2303;2024-10-15;19:00;2024-10-15;21:15;("2024-10-15 19:00","2024-10-15 21:15");2;Wöchentlich am Dienstag;
2304;2024-10-16;9:00;2024-10-16;18:00;("2024-10-16 9:00","2024-10-16 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2305;2024-10-16;10:00;2024-10-16;12:00;("2024-10-16 10:00","2024-10-16 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
2306;2024-10-16;11:00;2024-10-16;13:00;("2024-10-16 11:00","2024-10-16 13:00");3;Wöchentlich am Mittwoch;
2307;2024-10-16;13:00;2024-10-16;14:00;("2024-10-16 13:00","2024-10-16 14:00");2;Wöchentlich am Mittwoch;
2308;2024-10-16;17:00;2024-10-16;19:00;("2024-10-16 17:00","2024-10-16 19:00");2;Wöchentlich am Mittwoch;
2309;2024-10-16;19:30;2024-10-16;22:30;("2024-10-16 19:30","2024-10-16 22:30");5;Wöchentlich am Mittwoch;
2310;2024-10-16;20:00;2024-10-16;22:00;("2024-10-16 20:00","2024-10-16 22:00");3;Wöchentlich am Mittwoch;
2311;2024-10-17;9:00;2024-10-17;14:00;("2024-10-17 9:00","2024-10-17 14:00");2;Wöchentlich am Donnerstag;
2312;2024-10-17;9:00;2024-10-17;18:00;("2024-10-17 9:00","2024-10-17 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2313;2024-10-17;15:15;2024-10-17;17:15;("2024-10-17 15:15","2024-10-17 17:15");3;Wöchentlich am Donnerstag;
2314;2024-10-17;18:30;2024-10-17;19:30;("2024-10-17 18:30","2024-10-17 19:30");1;Wöchentlich am Donnerstag;
2315;2024-10-17;18:30;2024-10-17;19:30;("2024-10-17 18:30","2024-10-17 19:30");3;Wöchentlich am Donnerstag;
2316;2024-10-17;18:30;2024-10-17;19:30;("2024-10-17 18:30","2024-10-17 19:30");2;Wöchentlich am Donnerstag;
2317;2024-10-17;18:30;2024-10-17;19:30;("2024-10-17 18:30","2024-10-17 19:30");4;Wöchentlich am Donnerstag;
2318;2024-10-17;19:30;2024-10-17;21:30;("2024-10-17 19:30","2024-10-17 21:30");5;Monatlich am 3. Donnerstag bis 20. November, 2024;2024-11-20
2319;2024-10-17;19:30;2024-10-17;22:00;("2024-10-17 19:30","2024-10-17 22:00");1;Wöchentlich am Donnerstag;
2320;2024-10-18;9:00;2024-10-18;18:00;("2024-10-18 9:00","2024-10-18 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2321;2024-10-18;19:00;2024-10-18;21:00;("2024-10-18 19:00","2024-10-18 21:00");1;Monatlich am 3. Freitag bis 31. Dezember, 2024;2024-12-31
2322;2024-10-18;19:00;2024-10-18;21:00;("2024-10-18 19:00","2024-10-18 21:00");3;Monatlich am 3. Freitag bis 31. Dezember, 2024;2024-12-31
2323;2024-10-18;19:30;2024-10-18;22:30;("2024-10-18 19:30","2024-10-18 22:30");5;Wöchentlich am Freitag;
2324;2024-10-20;0:00;2024-10-20;23:59;("2024-10-20 0:00","2024-10-20 23:59");7;;
2325;2024-10-20;17:00;2024-10-20;20:00;("2024-10-20 17:00","2024-10-20 20:00");3;Wöchentlich am Sonntag;
2326;2024-10-20;17:00;2024-10-20;21:00;("2024-10-20 17:00","2024-10-20 21:00");5;Monatlich am 3. Sonntag;
2327;2024-10-21;9:00;2024-10-21;12:30;("2024-10-21 9:00","2024-10-21 12:30");6;Wöchentlich am Montag;
2328;2024-10-21;9:00;2024-10-21;18:00;("2024-10-21 9:00","2024-10-21 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2329;2024-10-21;11:00;2024-10-21;12:00;("2024-10-21 11:00","2024-10-21 12:00");4;Alle 4 Wochen am Montag;
2330;2024-10-21;14:00;2024-10-21;15:30;("2024-10-21 14:00","2024-10-21 15:30");6;Wöchentlich am Montag;
2331;2024-10-21;16:00;2024-10-21;19:00;("2024-10-21 16:00","2024-10-21 19:00");6;Wöchentlich am Montag;
2332;2024-10-21;19:00;2024-10-21;21:00;("2024-10-21 19:00","2024-10-21 21:00");2;Monatlich am 3. Montag;
2333;2024-10-21;19:00;2024-10-21;21:00;("2024-10-21 19:00","2024-10-21 21:00");3;Wöchentlich am Montag;
2334;2024-10-21;19:30;2024-10-21;22:00;("2024-10-21 19:30","2024-10-21 22:00");5;Alle 2 Wochen am Montag;
2335;2024-10-22;9:00;2024-10-22;18:00;("2024-10-22 9:00","2024-10-22 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2336;2024-10-22;9:45;2024-10-22;12:15;("2024-10-22 9:45","2024-10-22 12:15");4;Alle 14 Tage;
2337;2024-10-22;11:00;2024-10-22;13:00;("2024-10-22 11:00","2024-10-22 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
2338;2024-10-22;14:00;2024-10-22;17:00;("2024-10-22 14:00","2024-10-22 17:00");6;Wöchentlich am Dienstag;
2339;2024-10-22;15:30;2024-10-22;17:30;("2024-10-22 15:30","2024-10-22 17:30");5;Wöchentlich am Dienstag;
2340;2024-10-22;17:30;2024-10-22;21:00;("2024-10-22 17:30","2024-10-22 21:00");6;Monatlich am 4. Dienstag;
2341;2024-10-22;18:30;2024-10-22;22:00;("2024-10-22 18:30","2024-10-22 22:00");5;Alle 3 Wochen am Dienstag;
2342;2024-10-22;19:00;2024-10-22;21:15;("2024-10-22 19:00","2024-10-22 21:15");2;Wöchentlich am Dienstag;
2343;2024-10-23;9:00;2024-10-23;11:00;("2024-10-23 9:00","2024-10-23 11:00");4;Alle 2 Wochen am Mittwoch;
2344;2024-10-23;9:00;2024-10-23;18:00;("2024-10-23 9:00","2024-10-23 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2345;2024-10-23;10:00;2024-10-23;12:00;("2024-10-23 10:00","2024-10-23 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
2346;2024-10-23;11:00;2024-10-23;13:00;("2024-10-23 11:00","2024-10-23 13:00");3;Wöchentlich am Mittwoch;
2347;2024-10-23;13:00;2024-10-23;14:00;("2024-10-23 13:00","2024-10-23 14:00");2;Wöchentlich am Mittwoch;
2348;2024-10-23;17:00;2024-10-23;19:00;("2024-10-23 17:00","2024-10-23 19:00");2;Wöchentlich am Mittwoch;
2349;2024-10-23;17:00;2024-10-23;19:00;("2024-10-23 17:00","2024-10-23 19:00");5;;
2350;2024-10-23;19:30;2024-10-23;22:30;("2024-10-23 19:30","2024-10-23 22:30");5;Wöchentlich am Mittwoch;
2351;2024-10-23;19:30;2024-10-23;21:30;("2024-10-23 19:30","2024-10-23 21:30");1;Alle 2 Wochen am Mittwoch;
2352;2024-10-23;20:00;2024-10-23;22:30;("2024-10-23 20:00","2024-10-23 22:30");2;Monatlich am 4. Mittwoch;
2353;2024-10-23;20:00;2024-10-23;22:00;("2024-10-23 20:00","2024-10-23 22:00");3;Wöchentlich am Mittwoch;
2354;2024-10-24;9:00;2024-10-24;14:00;("2024-10-24 9:00","2024-10-24 14:00");2;Wöchentlich am Donnerstag;
2355;2024-10-24;9:00;2024-10-24;18:00;("2024-10-24 9:00","2024-10-24 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2356;2024-10-24;15:15;2024-10-24;17:15;("2024-10-24 15:15","2024-10-24 17:15");3;Wöchentlich am Donnerstag;
2357;2024-10-24;18:30;2024-10-24;19:30;("2024-10-24 18:30","2024-10-24 19:30");1;Wöchentlich am Donnerstag;
2358;2024-10-24;18:30;2024-10-24;19:30;("2024-10-24 18:30","2024-10-24 19:30");3;Wöchentlich am Donnerstag;
2359;2024-10-24;18:30;2024-10-24;19:30;("2024-10-24 18:30","2024-10-24 19:30");2;Wöchentlich am Donnerstag;
2360;2024-10-24;18:30;2024-10-24;19:30;("2024-10-24 18:30","2024-10-24 19:30");4;Wöchentlich am Donnerstag;
2361;2024-10-24;19:30;2024-10-24;22:00;("2024-10-24 19:30","2024-10-24 22:00");1;Wöchentlich am Donnerstag;
2362;2024-10-25;9:00;2024-10-25;18:00;("2024-10-25 9:00","2024-10-25 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2363;2024-10-25;18:00;2024-10-25;20:30;("2024-10-25 18:00","2024-10-25 20:30");2;Alle 2 Wochen am Freitag;
2364;2024-10-25;19:30;2024-10-25;22:30;("2024-10-25 19:30","2024-10-25 22:30");5;Wöchentlich am Freitag;
2365;2024-10-26;18:00;2024-10-26;23:00;("2024-10-26 18:00","2024-10-26 23:00");5;Monatlich am letzten Samstag;
2366;2024-10-27;17:00;2024-10-27;20:00;("2024-10-27 17:00","2024-10-27 20:00");3;Wöchentlich am Sonntag;
2367;2024-10-28;9:00;2024-10-28;12:30;("2024-10-28 9:00","2024-10-28 12:30");6;Wöchentlich am Montag;
2368;2024-10-28;9:00;2024-10-28;18:00;("2024-10-28 9:00","2024-10-28 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2369;2024-10-28;14:00;2024-10-28;15:30;("2024-10-28 14:00","2024-10-28 15:30");6;Wöchentlich am Montag;
2370;2024-10-28;16:00;2024-10-28;19:00;("2024-10-28 16:00","2024-10-28 19:00");6;Wöchentlich am Montag;
2371;2024-10-28;18:30;2024-10-28;21:00;("2024-10-28 18:30","2024-10-28 21:00");2;Monatlich am 4. Montag;
2372;2024-10-28;19:00;2024-10-28;21:00;("2024-10-28 19:00","2024-10-28 21:00");3;Wöchentlich am Montag;
2373;2024-10-28;19:00;2024-10-28;21:30;("2024-10-28 19:00","2024-10-28 21:30");1;Monatlich am 4. Montag;
2374;2024-10-29;9:00;2024-10-29;18:00;("2024-10-29 9:00","2024-10-29 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2375;2024-10-29;10:00;2024-10-29;12:15;("2024-10-29 10:00","2024-10-29 12:15");4;Alle 14 Tage;
2376;2024-10-29;11:00;2024-10-29;13:00;("2024-10-29 11:00","2024-10-29 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
2377;2024-10-29;14:00;2024-10-29;17:00;("2024-10-29 14:00","2024-10-29 17:00");6;Wöchentlich am Dienstag;
2378;2024-10-29;15:30;2024-10-29;17:30;("2024-10-29 15:30","2024-10-29 17:30");5;Wöchentlich am Dienstag;
2379;2024-10-29;17:30;2024-10-29;21:00;("2024-10-29 17:30","2024-10-29 21:00");6;Monatlich am 5. Dienstag;
2380;2024-10-29;19:00;2024-10-29;21:15;("2024-10-29 19:00","2024-10-29 21:15");2;Wöchentlich am Dienstag;
2381;2024-10-30;9:00;2024-10-30;18:00;("2024-10-30 9:00","2024-10-30 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2382;2024-10-30;10:00;2024-10-30;12:00;("2024-10-30 10:00","2024-10-30 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
2383;2024-10-30;11:00;2024-10-30;13:00;("2024-10-30 11:00","2024-10-30 13:00");3;Wöchentlich am Mittwoch;
2384;2024-10-30;13:00;2024-10-30;14:00;("2024-10-30 13:00","2024-10-30 14:00");2;Wöchentlich am Mittwoch;
2385;2024-10-30;17:00;2024-10-30;19:00;("2024-10-30 17:00","2024-10-30 19:00");2;Wöchentlich am Mittwoch;
2386;2024-10-30;19:30;2024-10-30;22:30;("2024-10-30 19:30","2024-10-30 22:30");5;Wöchentlich am Mittwoch;
2387;2024-10-30;20:00;2024-10-30;22:00;("2024-10-30 20:00","2024-10-30 22:00");3;Wöchentlich am Mittwoch;
2388;2024-10-31;9:00;2024-10-31;14:00;("2024-10-31 9:00","2024-10-31 14:00");2;Wöchentlich am Donnerstag;
2389;2024-10-31;9:00;2024-10-31;18:00;("2024-10-31 9:00","2024-10-31 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2390;2024-10-31;15:15;2024-10-31;17:15;("2024-10-31 15:15","2024-10-31 17:15");3;Wöchentlich am Donnerstag;
2391;2024-10-31;18:30;2024-10-31;19:30;("2024-10-31 18:30","2024-10-31 19:30");1;Wöchentlich am Donnerstag;
2392;2024-10-31;18:30;2024-10-31;19:30;("2024-10-31 18:30","2024-10-31 19:30");3;Wöchentlich am Donnerstag;
2393;2024-10-31;18:30;2024-10-31;19:30;("2024-10-31 18:30","2024-10-31 19:30");2;Wöchentlich am Donnerstag;
2394;2024-10-31;18:30;2024-10-31;19:30;("2024-10-31 18:30","2024-10-31 19:30");4;Wöchentlich am Donnerstag;
2395;2024-10-31;19:30;2024-10-31;22:00;("2024-10-31 19:30","2024-10-31 22:00");1;Wöchentlich am Donnerstag;
2396;2024-11-01;9:00;2024-11-01;18:00;("2024-11-01 9:00","2024-11-01 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2397;2024-11-01;19:30;2024-11-01;22:30;("2024-11-01 19:30","2024-11-01 22:30");5;Wöchentlich am Freitag;
2398;2024-11-03;13:00;2024-11-03;17:00;("2024-11-03 13:00","2024-11-03 17:00");5;Monatlich am 1. Sonntag;
2399;2024-11-03;17:00;2024-11-03;20:00;("2024-11-03 17:00","2024-11-03 20:00");3;Wöchentlich am Sonntag;
2400;2024-11-04;9:00;2024-11-04;12:30;("2024-11-04 9:00","2024-11-04 12:30");6;Wöchentlich am Montag;
2401;2024-11-04;9:00;2024-11-04;18:00;("2024-11-04 9:00","2024-11-04 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2402;2024-11-04;14:00;2024-11-04;15:30;("2024-11-04 14:00","2024-11-04 15:30");6;Wöchentlich am Montag;
2403;2024-11-04;16:00;2024-11-04;19:00;("2024-11-04 16:00","2024-11-04 19:00");6;Wöchentlich am Montag;
2404;2024-11-04;16:45;2024-11-04;18:45;("2024-11-04 16:45","2024-11-04 18:45");3;;
2405;2024-11-04;19:00;2024-11-04;21:00;("2024-11-04 19:00","2024-11-04 21:00");2;Monatlich am 1. Montag;
2406;2024-11-04;19:00;2024-11-04;21:00;("2024-11-04 19:00","2024-11-04 21:00");3;Wöchentlich am Montag;
2407;2024-11-04;19:30;2024-11-04;22:00;("2024-11-04 19:30","2024-11-04 22:00");5;Alle 2 Wochen am Montag;
2408;2024-11-04;19:45;2024-11-04;22:00;("2024-11-04 19:45","2024-11-04 22:00");1;Monatlich am 1. Montag;
2409;2024-11-05;9:00;2024-11-05;18:00;("2024-11-05 9:00","2024-11-05 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2410;2024-11-05;9:45;2024-11-05;12:15;("2024-11-05 9:45","2024-11-05 12:15");4;Alle 14 Tage;
2411;2024-11-05;11:00;2024-11-05;13:00;("2024-11-05 11:00","2024-11-05 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
2412;2024-11-05;14:00;2024-11-05;17:00;("2024-11-05 14:00","2024-11-05 17:00");6;Wöchentlich am Dienstag;
2413;2024-11-05;15:30;2024-11-05;17:30;("2024-11-05 15:30","2024-11-05 17:30");5;Wöchentlich am Dienstag;
2414;2024-11-05;16:00;2024-11-05;19:00;("2024-11-05 16:00","2024-11-05 19:00");2;;
2415;2024-11-05;19:00;2024-11-05;21:15;("2024-11-05 19:00","2024-11-05 21:15");2;Wöchentlich am Dienstag;
2416;2024-11-05;19:00;2024-11-05;20:00;("2024-11-05 19:00","2024-11-05 20:00");5;;
2417;2024-11-06;9:00;2024-11-06;11:00;("2024-11-06 9:00","2024-11-06 11:00");4;Alle 2 Wochen am Mittwoch;
2418;2024-11-06;9:00;2024-11-06;18:00;("2024-11-06 9:00","2024-11-06 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2419;2024-11-06;10:00;2024-11-06;12:00;("2024-11-06 10:00","2024-11-06 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
2420;2024-11-06;11:00;2024-11-06;13:00;("2024-11-06 11:00","2024-11-06 13:00");3;Wöchentlich am Mittwoch;
2421;2024-11-06;13:00;2024-11-06;14:00;("2024-11-06 13:00","2024-11-06 14:00");2;Wöchentlich am Mittwoch;
2422;2024-11-06;17:00;2024-11-06;19:00;("2024-11-06 17:00","2024-11-06 19:00");2;Wöchentlich am Mittwoch;
2423;2024-11-06;19:00;2024-11-06;21:00;("2024-11-06 19:00","2024-11-06 21:00");2;Monatlich am 1. Mittwoch;
2424;2024-11-06;19:30;2024-11-06;22:30;("2024-11-06 19:30","2024-11-06 22:30");5;Wöchentlich am Mittwoch;
2425;2024-11-06;19:30;2024-11-06;21:30;("2024-11-06 19:30","2024-11-06 21:30");1;Alle 2 Wochen am Mittwoch;
2426;2024-11-06;20:00;2024-11-06;22:00;("2024-11-06 20:00","2024-11-06 22:00");3;Wöchentlich am Mittwoch;
2427;2024-11-07;9:00;2024-11-07;14:00;("2024-11-07 9:00","2024-11-07 14:00");2;Wöchentlich am Donnerstag;
2428;2024-11-07;9:00;2024-11-07;18:00;("2024-11-07 9:00","2024-11-07 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
2429;2024-11-07;15:15;2024-11-07;17:15;("2024-11-07 15:15","2024-11-07 17:15");3;Wöchentlich am Donnerstag;
